VoteCount,Rating,Title,Season_Count,Episode_Count,Actors,cat_drama,cat_family,cat_action,cat_comedy,cat_romance,cat_adventure,cat_crime,cat_thriller,cat_horror,cat_mystery,cat_war,cat_fantasy,cat_sci-fi,cat_music,cat_biography,cat_documentary,cat_news,cat_sport,cat_animation,cat_reality-tv,cat_talk-show,cat_game-show,Release_Year,IsEnded,Classification_Int
43.0,4.4,Sinekli Bakkal,1,4,"Ugur Polat, Mehmet Aslantug, Yesim Ceren Bozoglu",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1,1
6.0,8.4,Sinem Aker'le Yemekteyiz,3,98,"Atilla Atalay, Füsun Demirel, Tanju Tuncel, Hakan Tanfer",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0,3
0.0,5.667680105750162,Sinem Capraz ile Lezzet Atlasi,1,6,Dogan Akdogan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,1,1
0.0,5.667680105750162,Sinema Dunyasi,6,243,"Savas Satis, Burak Sahin, Onur Akbay",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1,4
0.0,5.667680105750162,Sinema Sevgilim,2,8,"Engin Öztürk, Berk Cankat, Aybüke Pusat",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1,2
15.0,8.4,Sinema+,1,26,"Ali Basar, Erdal Cindoruk, Ozan Daggez",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,0,1
0.0,5.667680105750162,Sinemanın Sırları,1,2,"Melisa Sözen, Fikret Hakan, Bulut Aras",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,0,1
150.0,6.5,Sinif,7,240,"Merve Ates, Damla Ersubasi, Nevra Serezli",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1,4
0.0,5.667680105750162,Sinirlari Asmak,2,30,"Açelya Topaloglu, Emre Altug, Nergis Kumbasar",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2014,1,2
401.0,6.6,Sipahi,1,1,"Bihter Dinçel, Ömür Arpaci, Bahar Akça",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,1
0.0,5.667680105750162,Sir Gibi,1,9,"Emre Kinay, Dilara Gonder, Sergen Yalçin",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1,1
12.0,5.1,Sirat,3,94,"Mehmet Akif Alakurt, Cansu Dere, Menderes Samancilar",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,1,3
27.0,4.6,Sirilsiklam,1,1,"Kent Speakman, Tolga Arican, Dincer Karaca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998,1,1
35.0,3.7,Siya Mem û Zîn,2,18,"Oktay Berber, Safak Sezer, Açalya Samyeli Danoglu, Gökçe Özyol",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,2
7900.0,8.0,Siyah Beyaz Aşk,1,1,"Kayhan Akduman, Ergin Konuksever, Zihni Çetiner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,1,1
1300.0,5.6,Siyah Inci,2,4,"Özge Özberk, Ugur Polat, Ismail Hacioglu",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,2
0.0,5.667680105750162,Sizi Böyle Alalim,2,20,Sinem Aker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2018,1,2
199.0,5.8,Sizi Dinliyorum,1,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,0,1
14.0,6.8,Sizinkiler - Çatlak Yumurtalar,2,27,"Gia Noortas, Lisa Lu, Amy Johnston",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2012,1,2
0.0,5.667680105750162,Slice of Life,1,5,"Ipek Deger, Dervis Zaim, Ugur Vardan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012,1,1
431.0,6.4,Sokagin Çocuklari,3,7,"Ömer Sevimli, Kim Ki-duk, Meryem Uzerli",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2020,0,3
0.0,5.667680105750162,Sokakta Hayat Var,2,5,Bessy Adut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2012,1,2
26.0,7.6,Sokopop,1,6,"Gülcan Arslan, Nihan Büyükagaç, Ezgi Mola",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1,1
15.0,7.3,Sokopop Portreler: Banu Alkan,1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,1,1
11.0,7.5,Sokopop Portreler: Harika Avci,2,8,"Kaan Yildirim, Özge Gürel, Kerem Alisik",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1,2
27.0,7.7,Sokopop Portreler: Hülya Avsar,1,5,"Murat Ünalmis, Sezin Akbasogullari, Emre Tetikel",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1,1
45.0,8.5,Sokopop Portreler: Megastar Tarkan,1,4,"Asli Bayram, Basak Parlak, Ilker Kizmaz",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1,1
14.0,7.5,Sokopop Portreler: Zeki Müren,1,26,"Sinem Cinshan, Petek Dinçöz, Ibrahim Erkal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1,1
48.0,7.9,Sokopop: Yesilçam 101,1,4,"Selda Alkor, Suna Selen, Toprak Sergen",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1,1
2200.0,6.8,Sol Yanım,1,26,"Özlem Balci, Tuba Dogma, Yaprak Durmaz",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1,1
1100.0,7.4,Son,2,32,"Ibrahim Celikkol, Birce Akalay, Muhammet Uzuner",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,2
68.0,4.2,Son Aga,2,20,"Tolgahan Sayisman, Hande Erçel, Berk Hakman",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1,2
1800.0,3.5,Son Bahar,1,26,Pinar Altug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2008,1,1
183.0,8.6,Son Darbe: 28 Şubat,1,10,"Onur Buldu, Pelin Ermis, Aysenil Samlioglu",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,1
80.0,5.9,Son Destan,2,18,"Salih Memecan, Sabanur Aksoy, Hakan Akin, Sebnem Ünaldi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,1,2
0.0,5.667680105750162,Son Durak,2,26,"Berrin Alganer-Lenz, Canan Armoni Altin, Ates Emadi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1,2
290.0,7.9,Son Gün,2,13,"Kazim Berk Atasoy, Arda Atasoy",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,2
77.0,5.1,Son Nefesime Kadar,1,26,"Zeki Ak, Ali Özgün, Fulya Gürleyag",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,1
0.0,5.667680105750162,Son Taniklar,1,5,"Ceren Gündogdu, Kerem Kulbay Ikiel, Seyhmus Fidan",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2003,1,1
0.0,5.667680105750162,Son Tercih,1,10,Ekim Acun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2007,1,1
0.0,5.667680105750162,Son Toplayicilar,1,2,Ekim Acun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,1,1
3600.0,8.0,Son Yaz,1,2,Ekim Acun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,1,1
109.0,4.9,Son Yaz - Balkanlar 1912,1,2,Ekim Acun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012,1,1
0.0,5.667680105750162,Son Çikis,1,4,Ekim Acun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,1,1
0.0,5.667680105750162,Sosyal Bilgiler,1,5,Ekim Acun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2009,1,1
0.0,5.667680105750162,Soyunma Odasi,1,3,Ekim Acun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,1,1
0.0,5.667680105750162,Spy Angels,2,12,"Özge Yagiz, Tolga Mendi, Cemre Baysel",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,2
30.0,2.8,Stalk Show,1,25,"Yigit Özsener, Nehir Erdogan, Engin Altan Düzyatan",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2021,1,1
126.0,5.9,Stand Up Evreni,1,10,"Tamer Karadagli, Feride Çetin, Emel Müftüoglu",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1,1
0.0,5.667680105750162,Star Market,1,8,"Erkan Petekkaya, Ayca Varlier, Ahmet Mümtaz Taylan",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1,1
18.0,2.6,Stiller Konussun,2,11,Mehmet Ali Birand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,1,2
0.0,5.667680105750162,Stranger in My Heart,1,5,"Bülent Inal, Sedef Avci, Selçuk Yöntem",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,1
0.0,5.667680105750162,Studio Visits,1,1,"Ayça Aydogdu, Murat Karan, Bogaziçi Caz Korosu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,0,1
1700.0,7.9,Subat,1,8,"Erkan Petekkaya, Cemal Toktas, Ahmet Mümtaz Taylan",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,1
234.0,6.8,Subat Sogugu,1,5,"Nurgül Yesilçay, Emre Kinay, Begüm Birgören",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,1,1
39.0,5.5,Sudan Bikmis Baliklar,1,26,Sacit Onan,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2012,1,1
0.0,5.667680105750162,Sular Durulmuyor,1,26,Bora Akkas,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,1,1
172.0,4.1,Sultan,1,9,Mazlum Kiper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012,1,1
578.0,8.2,Sultan Makami,1,4,"Hazal Kaya, Tardu Flordun, Tugçe Kazaz",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2003,1,1
163.0,4.3,Sungurlar,1,13,"Furkan Palali, Tolga Güleç, Sultan Ulutas",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1,1
56.0,4.8,Survivor 2016,1,19,"Cengiz Özdemir, Nagehan Alçi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,1,1
51.0,4.7,Survivor 2017 Turkey,1,11,"Nazim Ugur Özüaydin, Barlas Kartal, Bergen Coskun",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,1
162.0,4.5,Survivor 2018,1,1,"Faruk Alphan, Mert Gül, Dilek Tasci Alphan",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,1
213.0,3.4,Survivor 2020,1,4,"Zeynep Sürmeli, Selinay Yalçin",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2020,1,1
96.0,4.4,Survivor 2021,1,13,"Utku Ergin, Ali Riza Tanyeli, Hidayet Tili",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1,1
78.0,5.3,Survivor 2022 All Star,1,26,Ufuk Özkan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2022,1,1
32.0,5.7,Survivor 2023,2,346,"Burcu Esmersoy, Rasid Bagzibagli",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2023,0,2
107.0,5.4,Survivor All Star,1,26,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1,1
10.0,4.0,Survivor Ekstra,2,11,"Hatice Gokce, Firat Neziroglu, Atil Kutoglu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0,2
181.0,1.7,Survivor Exxen Cup,2,32,"Onur Ünlü, Alican Yücesoy, Melisa Sözen, Sermet Yesil",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2021,1,2
31.0,3.1,Survivor Seçmeler,2,78,"Hakverdi Biber, Umut Tabak, Özgür Özberk",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1,2
165.0,3.7,Survivor Türkiye,1,11,"Burak Sagyasar, Ezgi Eyüboglu, Övül Avkiran",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,0,1
144.0,3.5,Survivor: Turkey - Greece,1,26,"Hülya Koçyigit, Enis Aybar, Iskender Bagcilar",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1,1
6200.0,8.3,Suskunlar,1,20,"Nurgül Yesilçay, Burak Deniz, Sahin Irmak",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,1
15.0,6.6,Suç Dosyasi,1,22,"Esra Arslan, Melih Atalay, Mürsit Bag",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1,1
0.0,5.667680105750162,Sîverê,2,39,"Hasan Denizyaran, Mert Kiliç, Bora Karakul",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0,2
128.0,3.5,Söhret,1,326,"Eda Akkaya, Cagan Atakan Arslan, Ezgi Avci",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2005,1,1
0.0,5.667680105750162,Söhret Kafasi,1,2,"Acun Ilicali, Adem Kiliççi, Ogeday Girisken",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2018,1,1
0.0,5.667680105750162,Söhretler Sahada,1,113,"Hilmi Cem Intepe, Acun Ilicali, Adem Kiliççi",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2020,1,1
22.0,2.5,Söylemezsem Olmaz,1,30,"Acun Ilicali, Baris Murat Yagci, Cemal Can Canseven",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2013,0,1
4300.0,6.8,Söz,1,77,"Batuhan Karacakaya, Acun Ilicali, Yigit Poyraz",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2017,1,1
0.0,5.667680105750162,Söz Basinda,3,150,"Acun Ilicali, Murat Ceylan, Adem Kiliççi",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2011,1,3
14.0,4.8,Süper Babaanne,2,144,"Acun Ilicali, Murat Ceylan, Özgür Tetik",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2008,1,2
26.0,5.3,Süper Bir Takim,3,122,"Turabi Çamkiran, Acun Ilicali, Merve Aydin",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2021,1,3
0.0,5.667680105750162,Süper Bulmaca,3,241,"Ezgi Avci, Sema Aydemir, Furkan Dede",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2014,1,3
7.0,3.7,Süper Matrak,1,7,"Hakan Hatipoglu, Cagan Atakan Arslan, Murat Ceylan",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2013,1,1
20.0,3.2,Süphe,1,1,"Mert Öcal, Emin Günenç, Ibrahim Büyükak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2011,1,1
26.0,4.0,Sürprizimiz Var,1,26,"Acun Ilicali, Alp Kirsan, Hanzade Ofluoglu",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2021,1,1
3100.0,8.0,Sıfır Bir,1,110,"Acun Ilicali, Yusuf Karakaya, Seda Ocak",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2016,1,1
81.0,6.0,Sıkı dostlar,2,28,"Murat Yildirim, Asli Enver, Sarp Akkaya",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1,2
26.0,4.1,T Kusagi,1,9,"Volkan Cal, Mona Calis, Yücel Tunca",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1,1
0.0,5.667680105750162,Tadimiz Kaçmasin,1,1,"Rasim Öztekin, Engin Özsayin, Dean Baykan",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,1,1
22.0,8.1,Tadina Doyulmaz Sohbetler,2,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,1,2
0.0,5.667680105750162,Tag,1,4,"Umut Tabak, Oya Okar, Orhan Aydin",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1,1
0.0,5.667680105750162,Tahmin Et,1,11,Eser Yenenler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,1,1
0.0,5.667680105750162,Tale of the Dangerous Lover,1,26,Görkem Uludüz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,1,1
24.0,7.2,Talibi Irsadi,1,32,"Deniz Akkaya, Alisan, Oya Aydogan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,1,1
0.0,5.667680105750162,Talih Kusu,3,84,"Tolga Saritas, Meric Aral, Nihat Altinkaya",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1,3
26.0,5.5,Tam Pansiyon,1,26,Çidam Yücel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2004,1,1
15.0,3.5,Tarafsiz Bölge,1,26,"Asuman Dabak, Ceren Soylu, Mustafa Uzunyilmaz",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2005,0,1
69.0,6.7,Tarcin ve Arkadaslari,1,20,"Haluk Can Dizdaroglu, Berk Tokay, Varol Yasaroglu, Fatih Özkul, Yasemin Ertorun, Ozgur Ozdural",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2003,1,1
8.0,7.4,Tarih Obasi,1,26,Alper Ates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,0,1
0.0,5.667680105750162,Tarih Söylesileri,1,2,"Can Yilmaz, Simon Hickson, Serkan Tinmaz",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1,1
35.0,7.6,Tarihin Efsaneleri,1,6,"Selin Demiratar, Ismail Hacioglu, Serkan Altunorak",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1,1
12.0,6.3,Tarihin Ruhu,1,7,"Acun Ilicali, Alp Kirsan, Esra Eron",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,1,1
14.0,6.6,Tarik ve Digerleri,1,5,"Samsun Demir, Gaga Bulut, Nüzhet Algünes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1,1
24.0,4.6,Tasarim Evler,1,13,"Raga Oktay, Rojda Demirer, Ayberk Atilla",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1,1
227.0,6.0,Tatar Ramazan: Ben Bu Oyunu Bozarım,1,6,"Okan Bayülgen, Ilber Ortayli, Sahrap Soysal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,1,1
45.0,4.7,Tatli Bela Fadime,1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2007,1,1
0.0,5.667680105750162,Tatli Intikam,1,26,"Ferhat Baynal, Pashan Yilmazel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,1,1
24.0,6.0,Tatli ve Huysuz Show,1,26,"Hazar Deniz BG, Memet Roj, Ramazan Uygur",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2002,1,1
7800.0,8.5,Tatlı Hayat,1,26,"Rifat Kanpara, Ahmet Avni Yilmaz, Mahmut Kotan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2001,1,1
912.0,6.0,Tatlı Küçük Yalancılar,1,26,"Ozan Daggez, Ipek Karapinar, Suna Selen",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1,1
1300.0,6.2,Tatlı intikam,1,3,"Nergis Kumbasar, Hüseyin Avni Danyal, Caner Özyurtlu",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,1
8.0,8.1,Tayfun Erkan TV,1,26,Ahmet Hakan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,1,1
194.0,6.7,Taçsiz Prenses,1,10,Sezgi Deniz,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,1,1
0.0,5.667680105750162,Team Spirit,1,5,"Murat Bardakci, Erhan Afyoncu, Nurhan Atasoy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,0,1
0.0,5.667680105750162,Tek Basimiza,2,16,"Serdar Deniz, Dogan Baris Yasar, Murat Karak",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,1,2
0.0,5.667680105750162,Tek Basina,1,26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,1,1
421.0,5.7,Tek Türkiye,1,26,"Tuncay Bayezit, Mehmet Puskullu, Zuhal Topal",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1,1
315.0,7.4,Tek Yürek,1,3,Ömer Sanli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,1,1
0.0,5.667680105750162,Teknoloji Bülteni,2,26,"Bülent Inal, Burak Yamantürk, Umut Karadag",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1,2
120.0,7.6,Televizyon Makinasi,2,36,"Berk Oktay, Nehir Erdogan, Füsun Demirel",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,1,2
12.0,3.7,Temizlik Avcilari,4,106,"Türkan Soray, Haluk Bilginer, Çolpan Ilhan",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1,3
21.0,4.1,Temizlik Benim Isim,1,30,"Leyla Lydia Tugutlu, Furkan Andic, Cagri Citanak",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1,1
0.0,5.667680105750162,TepkiKolik,1,26,"Ebru Akel, Murat Basoglu, Kivanc Ivriz",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0,1
0.0,5.667680105750162,Terapi,1,13,"Burak Deniz, Sükrü Özyildiz, Büsra Develi",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,1
1100.0,7.2,Terapist,1,1,Seyfi Dursunoglu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,1,1
62.0,1.6,Teras Noir,1,1,Tayfun Erkan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,0,1
0.0,5.667680105750162,Terfi,2,13,"Elif Kurtuaran, Merve Sen, Feride Çetin",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1,2
27.0,6.3,Ters Köse,2,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2005,1,2
0.0,5.667680105750162,Ters Yön,2,8,"Basak Köklükaya, Ahu Türkpençe, Tardu Flordun",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,2
0.0,5.667680105750162,Tersine Dünya,2,3,"Alp Bugdayci, Seyfi Dursunoglu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2000,1,2
5000.0,6.2,Terzi,4,133,"Ergun Kuyucu, Ozan Çobanoglu, Süleyman Karadag",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,1,3
131.0,6.0,Teskilat,1,26,Cansu Kurnaz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,1
145.0,5.7,Tetikçinin Oglu,1,26,"Okan Bayülgen, Irem, Tolga Üstün",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,1,1
0.0,5.667680105750162,Teve2 Magazin Masasi,2,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,0,2
2200.0,6.6,Teşkilat,1,8,Kadir Ezildi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2021,0,1
0.0,5.667680105750162,The Assembly of Cinema,3,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,1,3
5800.0,8.3,The Cheat,1,26,"Nükhet Akkaya, Yaman Ceri, Sila Erkan",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,1
