VoteCount,Rating,Title,Season_Count,Episode_Count,Production_Companies,Actors,cat_drama,cat_family,cat_action,cat_comedy,cat_romance,cat_adventure,cat_crime,cat_thriller,cat_horror,cat_mystery,cat_war,cat_fantasy,cat_sci-fi,cat_music,cat_biography,cat_documentary,cat_news,cat_sport,cat_animation,cat_reality-tv,cat_talk-show,cat_game-show,Release_Year,IsEnded
12.0,6.4,Sevvalice,2,86,MGA Yapim,"Yagmur Çokgenç, Oguzhan Kayra Koc, Sifanur Gül",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,0
0.0,5.667680105750162,Seyahatname: Evliya Çelebi'nin Izinde,1,20,Kanal D Iç Yapimlar,"Ilayda Alisan, Burak Yörük, Nergis Kumbasar",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1
13.0,3.6,Seytan ile Imtihan,1,21,Gold Film,"Mahinur Ergun, Haluk Bilginer, Sumru Yavrucuk, Engin Altan Düzyatan",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
66.0,6.5,Seyyar,1,26,Esra Film,"Cem Aktuna, Ayberk Atilla, Sinan Bengier",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1
0.0,5.667680105750162,Shameless Comedy,1,8,Süreç Film,"Ece Uslu, Emre Kinay, Sevda Erginci",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0
0.0,5.667680105750162,Shod Show,1,26,Renk Yapim,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016,0
0.0,5.667680105750162,Shot - Me,1,21,,Sevim Gözay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,1
0.0,5.667680105750162,Sibel,1,3,Besiktas Kültür Merkezi (BKM),"Serkan Keskin, Demet Akbag, Tolga Çevik",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,1
0.0,5.667680105750162,Sibera Deng,2,56,MF Yapim,"Zeynep Çamci, Gökhan Alkan, Gonca Sariyildiz",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,0
389.0,8.0,Sicak saatler,2,22,Limon Film,"Özgürcan Cevik, Basak Parlak, Salih Kalyon",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,1
0.0,5.667680105750162,Sifir Atik,1,5,Süreç Film,"Ilhan Sen, Deniz Isin, Toprak Can Adigüzel",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1
143.0,6.3,Sifirinci Gün,3,7,,Sevval Tercan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,1
0.0,5.667680105750162,Sifre,1,26,,H. Ibrahim Bildir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2005,1
16.0,6.3,Sih Senem,1,2,Kayseri Kiz Anadolu Imam Hatip Lisesi,"Rabia Arslan, Kader Çabuk, Hatice Kirik",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2003,1
725.0,1.3,Sihirli Annem,1,10,Limon Film,"Ozan Agaç, Özge Özacar, Erdem Kaynarca",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,0
78.0,5.0,Sil Bastan,1,26,GEM Production,"Ahmadhakimi Kimia, Nima Hasan Nia",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,1
1500.0,5.3,Sila,8,587,"Erdi Yapim, Green Pixel Productions","Ruyhan Durali, Vangelis Harisopoulos, Vicky Kaya, Iliana Papageorgiou",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006,1
0.0,5.667680105750162,Silikon Vadisi,1,1,Merbar Yapim,"Hazar Deniz BG, Bari Demir",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2015,1
10.0,5.0,Simdi Onlar Düsünsün,1,26,,"Demet Akalin, Betül Arim, Cezmi Baskin",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
0.0,5.667680105750162,Simdi ve Burada,1,31,Nuve Film,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,1
43.0,4.4,Sinekli Bakkal,1,4,Detay Film,"Ugur Polat, Mehmet Aslantug, Yesim Ceren Bozoglu",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1
6.0,8.4,Sinem Aker'le Yemekteyiz,3,98,Limon Film,"Atilla Atalay, Füsun Demirel, Tanju Tuncel, Hakan Tanfer",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
0.0,5.667680105750162,Sinem Capraz ile Lezzet Atlasi,1,6,TRT Belgesel,Dogan Akdogan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,1
0.0,5.667680105750162,Sinema Dunyasi,6,43,"Dogru Isler Yapim, Sifir Bir Yapim","Savas Satis, Burak Sahin, Onur Akbay",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1
0.0,5.667680105750162,Sinema Sevgilim,2,8,Acun Medya,"Engin Öztürk, Berk Cankat, Aybüke Pusat",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1
15.0,8.4,Sinema+,1,26,,"Ali Basar, Erdal Cindoruk, Ozan Daggez",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,0
0.0,5.667680105750162,Sinemanın Sırları,1,2,Yeþilçam Film,"Melisa Sözen, Fikret Hakan, Bulut Aras",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,0
150.0,6.5,Sinif,7,240,Kanal D,"Merve Ates, Damla Ersubasi, Nevra Serezli",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1
0.0,5.667680105750162,Sinirlari Asmak,2,30,Süreç Film,"Açelya Topaloglu, Emre Altug, Nergis Kumbasar",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2014,1
401.0,6.6,Sipahi,1,1,Fox TV,"Bihter Dinçel, Ömür Arpaci, Bahar Akça",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1
0.0,5.667680105750162,Sir Gibi,1,9,Tükenmez Kalem Film,"Emre Kinay, Dilara Gonder, Sergen Yalçin",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1
12.0,5.1,Sirat,3,94,FM Yapim,"Mehmet Akif Alakurt, Cansu Dere, Menderes Samancilar",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,1
27.0,4.6,Sirilsiklam,1,1,Felis Media projesidir,"Kent Speakman, Tolga Arican, Dincer Karaca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998,1
35.0,3.7,Siya Mem û Zîn,2,18,TRT 1,"Oktay Berber, Safak Sezer, Açalya Samyeli Danoglu, Gökçe Özyol",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1
7900.0,8.0,Siyah Beyaz Aşk,1,1,Simdi ve Burada,"Kayhan Akduman, Ergin Konuksever, Zihni Çetiner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,1
1300.0,5.6,Siyah Inci,2,4,Pastel Film,"Özge Özberk, Ugur Polat, Ismail Hacioglu",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1
0.0,5.667680105750162,Sizi Böyle Alalim,2,20,Buballs Pictures,Sinem Aker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2018,1
199.0,5.8,Sizi Dinliyorum,1,6,TRT 2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,0
14.0,6.8,Sizinkiler - Çatlak Yumurtalar,2,27,Hollywood Film Academy,"Gia Noortas, Lisa Lu, Amy Johnston",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2012,1
0.0,5.667680105750162,Slice of Life,1,5,,"Ipek Deger, Dervis Zaim, Ugur Vardan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012,1
431.0,6.4,Sokagin Çocuklari,3,7,TRT 2,"Ömer Sevimli, Kim Ki-duk, Meryem Uzerli",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2020,0
0.0,5.667680105750162,Sokakta Hayat Var,2,5,,Bessy Adut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2012,1
26.0,7.6,Sokopop,1,6,"Besiktas Kültür Merkezi (BKM), Istanbul Mass Media","Gülcan Arslan, Nihan Büyükagaç, Ezgi Mola",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1
15.0,7.3,Sokopop Portreler: Banu Alkan,1,4,TRT Belgesel,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,1
11.0,7.5,Sokopop Portreler: Harika Avci,2,8,CNP Film,"Kaan Yildirim, Özge Gürel, Kerem Alisik",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1
27.0,7.7,Sokopop Portreler: Hülya Avsar,1,5,FM Yapim,"Murat Ünalmis, Sezin Akbasogullari, Emre Tetikel",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1
45.0,8.5,Sokopop Portreler: Megastar Tarkan,1,4,Limon Film,"Asli Bayram, Basak Parlak, Ilker Kizmaz",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1
14.0,7.5,Sokopop Portreler: Zeki Müren,1,26,Ulus Production,"Sinem Cinshan, Petek Dinçöz, Ibrahim Erkal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1
48.0,7.9,Sokopop: Yesilçam 101,1,4,Yagmur Ajans,"Selda Alkor, Suna Selen, Toprak Sergen",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1
2200.0,6.8,Sol Yanım,1,26,Turkish Radio & Television (TRT),"Özlem Balci, Tuba Dogma, Yaprak Durmaz",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1
1100.0,7.4,Son,2,32,,"Ibrahim Celikkol, Birce Akalay, Muhammet Uzuner",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1
68.0,4.2,Son Aga,2,20,Gold Film,"Tolgahan Sayisman, Hande Erçel, Berk Hakman",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1
1800.0,3.5,Son Bahar,1,26,,Pinar Altug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2008,1
183.0,8.6,Son Darbe: 28 Şubat,1,10,25 Film,"Onur Buldu, Pelin Ermis, Aysenil Samlioglu",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1
80.0,5.9,Son Destan,2,18,"Mart Ajans, RAATSIZ","Salih Memecan, Sabanur Aksoy, Hakan Akin, Sebnem Ünaldi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,1
0.0,5.667680105750162,Son Durak,1,26,,"Berrin Alganer-Lenz, Canan Armoni Altin, Ates Emadi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1
290.0,7.9,Son Gün,2,13,,"Kazim Berk Atasoy, Arda Atasoy",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0
77.0,5.1,Son Nefesime Kadar,1,26,S.Y.K Yapim,"Zeki Ak, Ali Özgün, Fulya Gürleyag",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1
0.0,5.667680105750162,Son Taniklar,1,5,,"Ceren Gündogdu, Kerem Kulbay Ikiel, Seyhmus Fidan",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2003,1
0.0,5.667680105750162,Son Tercih,1,10,Gain,Ekim Acun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2007,1
0.0,5.667680105750162,Son Toplayicilar,1,2,Gain,Ekim Acun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,1
3600.0,8.0,Son Yaz,1,2,Gain,Ekim Acun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,1
109.0,4.9,Son Yaz - Balkanlar 1912,1,2,Gain,Ekim Acun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012,1
0.0,5.667680105750162,Son Çikis,1,4,Gain,Ekim Acun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,1
0.0,5.667680105750162,Sosyal Bilgiler,1,5,Gain,Ekim Acun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2009,1
0.0,5.667680105750162,Soyunma Odasi,1,3,BluTV,Ekim Acun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,1
0.0,5.667680105750162,Spy Angels,2,12,"BKM, Besiktas Kültür Merkezi (BKM)","Özge Yagiz, Tolga Mendi, Cemre Baysel",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0
30.0,2.8,Stalk Show,1,25,Ay Yapim,"Yigit Özsener, Nehir Erdogan, Engin Altan Düzyatan",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2021,1
126.0,5.9,Stand Up Evreni,1,10,Pastel Film,"Tamer Karadagli, Feride Çetin, Emel Müftüoglu",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1
0.0,5.667680105750162,Star Market,1,8,Gold Film,"Erkan Petekkaya, Ayca Varlier, Ahmet Mümtaz Taylan",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1
18.0,2.6,Stiller Konussun,2,11,,Mehmet Ali Birand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,1
0.0,5.667680105750162,Stranger in My Heart,1,5,"BKM, Turkish Radio & Television (TRT)","Bülent Inal, Sedef Avci, Selçuk Yöntem",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
0.0,5.667680105750162,Studio Visits,1,1,,"Ayça Aydogdu, Murat Karan, Bogaziçi Caz Korosu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,0
1700.0,7.9,Subat,1,8,Gold Film,"Erkan Petekkaya, Cemal Toktas, Ahmet Mümtaz Taylan",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1
234.0,6.8,Subat Sogugu,1,5,Pastel Film,"Nurgül Yesilçay, Emre Kinay, Begüm Birgören",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,1
39.0,5.5,Sudan Bikmis Baliklar,1,26,,Sacit Onan,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2012,1
0.0,5.667680105750162,Sular Durulmuyor,1,26,Fergün Yapim,Bora Akkas,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,1
172.0,4.1,Sultan,1,9,Kule Film,Mazlum Kiper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012,1
578.0,8.2,Sultan Makami,1,4,Adam Film,"Hazal Kaya, Tardu Flordun, Tugçe Kazaz",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2003,1
163.0,4.3,Sungurlar,1,13,Estet Film,"Furkan Palali, Tolga Güleç, Sultan Ulutas",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
56.0,4.8,Survivor 2016,1,19,,"Cengiz Özdemir, Nagehan Alçi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,1
51.0,4.7,Survivor 2017 Turkey,1,11,,"Nazim Ugur Özüaydin, Barlas Kartal, Bergen Coskun",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1
162.0,4.5,Survivor 2018,1,1,,"Faruk Alphan, Mert Gül, Dilek Tasci Alphan",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1
213.0,3.4,Survivor 2020,1,4,Hypee,"Zeynep Sürmeli, Selinay Yalçin",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2020,1
96.0,4.4,Survivor 2021,1,13,Hap Yapim,"Utku Ergin, Ali Riza Tanyeli, Hidayet Tili",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1
78.0,5.3,Survivor 2022 All Star,1,26,Global Medya,Ufuk Özkan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2022,1
32.0,5.7,Survivor 2023,1,46,,"Burcu Esmersoy, Rasid Bagzibagli",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2023,0
107.0,5.4,Survivor All Star,1,26,GEM Production,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1
10.0,4.0,Survivor Ekstra,2,11,Tuna Yilmaz Studio,"Hatice Gokce, Firat Neziroglu, Atil Kutoglu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
181.0,1.7,Survivor Exxen Cup,2,32,Eflatun Film,"Onur Ünlü, Alican Yücesoy, Melisa Sözen, Sermet Yesil",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2021,1
31.0,3.1,Survivor Seçmeler,2,78,,"Hakverdi Biber, Umut Tabak, Özgür Özberk",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1
165.0,3.7,Survivor Türkiye,1,11,Focus Film Production,"Burak Sagyasar, Ezgi Eyüboglu, Övül Avkiran",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,0
144.0,3.5,Survivor: Turkey - Greece,1,26,,"Hülya Koçyigit, Enis Aybar, Iskender Bagcilar",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1
6200.0,8.3,Suskunlar,1,20,Istanbul Mass Media,"Nurgül Yesilçay, Burak Deniz, Sahin Irmak",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1
15.0,6.6,Suç Dosyasi,1,22,,"Esra Arslan, Melih Atalay, Mürsit Bag",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1
0.0,5.667680105750162,Sîverê,2,39,Ser Film,"Hasan Denizyaran, Mert Kiliç, Bora Karakul",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
128.0,3.5,Söhret,1,326,Acun Medya,"Eda Akkaya, Cagan Atakan Arslan, Ezgi Avci",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2005,1
0.0,5.667680105750162,Söhret Kafasi,1,2,Acun Medya,"Acun Ilicali, Adem Kiliççi, Ogeday Girisken",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2018,1
0.0,5.667680105750162,Söhretler Sahada,1,113,Acun Medya,"Hilmi Cem Intepe, Acun Ilicali, Adem Kiliççi",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2020,1
22.0,2.5,Söylemezsem Olmaz,1,30,Acun Medya,"Acun Ilicali, Baris Murat Yagci, Cemal Can Canseven",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2013,0
4300.0,6.8,Söz,1,77,Acun Medya,"Batuhan Karacakaya, Acun Ilicali, Yigit Poyraz",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2017,1
0.0,5.667680105750162,Söz Basinda,1,150,Acun Medya,"Acun Ilicali, Murat Ceylan, Adem Kiliççi",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2011,1
14.0,4.8,Süper Babaanne,1,44,Acun Medya,"Acun Ilicali, Murat Ceylan, Özgür Tetik",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2008,1
26.0,5.3,Süper Bir Takim,1,2,Acun Medya,"Turabi Çamkiran, Acun Ilicali, Merve Aydin",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2021,1
0.0,5.667680105750162,Süper Bulmaca,1,41,Acun Medya,"Ezgi Avci, Sema Aydemir, Furkan Dede",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2014,1
7.0,3.7,Süper Matrak,1,7,Acun Medya,"Hakan Hatipoglu, Cagan Atakan Arslan, Murat Ceylan",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2013,1
20.0,3.2,Süphe,1,1,Acun Medya,"Mert Öcal, Emin Günenç, Ibrahim Büyükak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2011,1
26.0,4.0,Sürprizimiz Var,1,26,Acun Medya,"Acun Ilicali, Alp Kirsan, Hanzade Ofluoglu",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2021,1
3100.0,8.0,Sıfır Bir,1,110,"Acun Medya, Acun Medya","Acun Ilicali, Yusuf Karakaya, Seda Ocak",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2016,1
81.0,6.0,Sıkı dostlar,2,28,TIMS Productions,"Murat Yildirim, Asli Enver, Sarp Akkaya",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1
26.0,4.1,T Kusagi,1,9,TRT,"Volkan Cal, Mona Calis, Yücel Tunca",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1
0.0,5.667680105750162,Tadimiz Kaçmasin,1,1,TFT,"Rasim Öztekin, Engin Özsayin, Dean Baykan",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,1
22.0,8.1,Tadina Doyulmaz Sohbetler,2,24,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,1
0.0,5.667680105750162,Tag,1,4,Gold Film,"Umut Tabak, Oya Okar, Orhan Aydin",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1
0.0,5.667680105750162,Tahmin Et,1,11,Medyapim,Eser Yenenler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,1
0.0,5.667680105750162,Tale of the Dangerous Lover,1,26,,Görkem Uludüz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,1
24.0,7.2,Talibi Irsadi,1,32,,"Deniz Akkaya, Alisan, Oya Aydogan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,1
0.0,5.667680105750162,Talih Kusu,3,84,Tims & B Productions,"Tolga Saritas, Meric Aral, Nihat Altinkaya",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1
26.0,5.5,Tam Pansiyon,1,26,"6 NEWS - Alti Uluslararasi Medya Yayinciligi, Neuquén",Çidam Yücel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2004,1
15.0,3.5,Tarafsiz Bölge,1,26,Avsar Film,"Asuman Dabak, Ceren Soylu, Mustafa Uzunyilmaz",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2005,0
69.0,6.7,Tarcin ve Arkadaslari,1,20,Grafi2000 Production,"Haluk Can Dizdaroglu, Berk Tokay, Varol Yasaroglu, Fatih Özkul, Yasemin Ertorun, Ozgur Ozdural",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2003,1
8.0,7.4,Tarih Obasi,1,26,c yapim,Alper Ates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,0
0.0,5.667680105750162,Tarih Söylesileri,1,2,Era Film Production,"Can Yilmaz, Simon Hickson, Serkan Tinmaz",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1
35.0,7.6,Tarihin Efsaneleri,1,6,,"Selin Demiratar, Ismail Hacioglu, Serkan Altunorak",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1
12.0,6.3,Tarihin Ruhu,1,7,Acun Medya,"Acun Ilicali, Alp Kirsan, Esra Eron",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,1
14.0,6.6,Tarik ve Digerleri,1,5,BluTV,"Samsun Demir, Gaga Bulut, Nüzhet Algünes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006,1
24.0,4.6,Tasarim Evler,1,13,Kanal D,"Raga Oktay, Rojda Demirer, Ayberk Atilla",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1
227.0,6.0,Tatar Ramazan: Ben Bu Oyunu Bozarım,1,6,,"Okan Bayülgen, Ilber Ortayli, Sahrap Soysal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,1
45.0,4.7,Tatli Bela Fadime,1,3,Alt Production House,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2007,1
0.0,5.667680105750162,Tatli Intikam,1,26,Cine5,"Ferhat Baynal, Pashan Yilmazel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,1
24.0,6.0,Tatli ve Huysuz Show,1,26,Merbar Yapim,"Hazar Deniz BG, Memet Roj, Ramazan Uygur",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2002,1
7800.0,8.5,Tatlı Hayat,1,26,AGH Film,"Rifat Kanpara, Ahmet Avni Yilmaz, Mahmut Kotan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2001,1
